發生年,發生月,發生日,發生時,發生分,區序,處理別,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
102,09,09,10,15,01大同區,2,大同區南京西路133號,0,1,2,C03,2,56,2,8,50,14,09
102,09,16,17,52,01大同區,2,延平北路 忠孝西路,0,2,1,C03,1,23,2,7,50,05,02
102,09,16,17,52,01大同區,2,延平北路 忠孝西路,0,2,2,C03,1,60,3,7,50,05,02
102,09,16,17,52,01大同區,2,延平北路 忠孝西路,0,2,3,H02,2,22,2,7,50,05,02
102,09,17,14,15,01大同區,2,民族西路 大龍街,0,1,1,A11,1,25,3,8,50,04,01
102,11,12,18,31,01大同區,2,大同區重慶北路3段113巷,0,2,1,B03,2,44,3,7,50,04,02
102,11,12,18,31,01大同區,2,大同區重慶北路3段113巷,0,2,2,C03,2,18,2,7,50,04,02
102,11,12,18,31,01大同區,2,大同區重慶北路3段113巷,0,2,3,H02,2,18,2,7,50,04,02
102,11,21,12,10,01大同區,2,大龍街 酒泉街,0,1,1,B01,1,57,3,8,50,04,01
102,11,21,12,10,01大同區,2,大龍街 酒泉街,0,1,2,C03,1,20,2,8,50,04,01
102,11,24,21,00,01大同區,2,承德路 敦煌路,0,1,1,C03,1,32,3,7,50,04,01
102,11,24,21,00,01大同區,2,承德路 敦煌路,0,1,2,C03,1,19,2,7,50,04,01
102,12,10,16,20,01大同區,2,承德路平陽街,0,1,2,B01,1,58,3,8,50,04,02
102,12,10,23,50,01大同區,2,台北橋汽車道往東,0,2,1,B02,1,21,2,8,50,08,09
102,12,10,23,50,01大同區,2,台北橋汽車道往東,0,2,2,A04,1,28,3,8,50,08,09
102,12,10,23,50,01大同區,2,台北橋汽車道往東,0,2,3,H02,2,18,2,8,50,08,09
102,12,18,07,55,01大同區,2,環河北路 市民大道,0,1,1,C03,1,21,2,7,50,14,09
102,12,18,07,55,01大同區,2,環河北路 市民大道,0,1,2,B03,1,,4,7,50,14,09
102,12,18,16,25,01大同區,2,鄭州路 塔城街,0,2,1,C03,1,24,2,7,40,04,01
102,12,18,16,25,01大同區,2,鄭州路 塔城街,0,2,2,C03,1,33,2,7,40,04,01
102,10,21,14,23,01大同區,2,酒泉街50巷 大龍街259巷口,0,2,2,C03,2,27,2,8,30,04,01
102,10,22,08,20,01大同區,2,大同區平陽街與承德路2段口,0,1,1,B01,1,42,3,8,50,03,01
102,10,22,08,20,01大同區,2,大同區平陽街與承德路2段口,0,1,2,C03,1,31,2,8,50,03,01
102,10,23,12,20,01大同區,2,延平北路 民權西路,0,2,1,C03,1,70,2,8,50,04,01
102,11,25,15,20,01大同區,2,南京西路103之2號,0,2,1,B03,2,43,3,7,50,14,09
102,11,25,15,20,01大同區,2,南京西路103之2號,0,2,2,C03,1,27,2,7,50,14,09
102,11,25,15,20,01大同區,2,南京西路103之2號,0,2,3,H02,1,36,2,7,50,14,09
102,11,26,11,55,01大同區,2,太原路 長安西路,0,1,1,B03,1,39,3,8,50,04,01
102,09,17,14,15,01大同區,2,民族西路 大龍街,0,1,2,H01,2,52,2,8,50,04,01
102,09,19,20,50,01大同區,2,忠孝西路 中華路,0,1,1,B03,1,29,3,8,50,04,01
102,09,19,20,50,01大同區,2,忠孝西路 中華路,0,1,2,C03,2,23,2,8,50,04,01
102,09,27,15,38,01大同區,2,大同區鄭州路31號,0,2,1,C03,1,41,2,8,40,03,01
102,09,27,15,38,01大同區,2,大同區鄭州路31號,0,2,2,C03,2,41,2,8,40,03,01
102,09,29,20,05,01大同區,2,保安街 甘州街,0,2,1,H01,2,40,2,6,50,04,01
102,09,29,20,05,01大同區,2,保安街 甘州街,0,2,3,C04,1,20,3,6,50,04,01
102,09,29,20,05,01大同區,2,保安街 甘州街,0,2,2,H01,1,3,2,6,50,04,01
102,09,29,22,12,01大同區,2,承德路 民權西路,0,2,1,C03,1,,4,6,50,04,01
102,09,29,22,12,01大同區,2,承德路 民權西路,0,2,2,C03,1,19,2,6,50,04,01
102,09,29,22,12,01大同區,2,承德路 民權西路,0,2,3,H02,2,21,2,6,50,04,01
102,10,13,21,02,01大同區,2,承德路 平陽街,0,1,1,G06,1,,4,7,50,03,09
102,10,13,21,02,01大同區,2,承德路 平陽街,0,1,2,B03,1,21,3,7,50,03,09
102,10,13,21,02,01大同區,2,承德路 平陽街,0,1,3,H02,2,17,2,7,50,03,09
102,10,14,19,25,01大同區,2,大龍街50號對面,0,1,1,B02,1,61,3,8,40,03,02
102,10,14,19,25,01大同區,2,大龍街50號對面,0,1,2,H01,2,6,2,8,40,03,02
102,10,14,22,10,01大同區,2,大同區延平北路2段60巷,0,1,1,C03,1,21,3,7,50,04,01
102,10,14,22,10,01大同區,2,大同區延平北路2段60巷,0,1,2,C03,1,19,2,7,50,04,01
102,07,26,17,00,01大同區,2,延平北路 民權西路,0,1,1,G06,1,,4,6,50,04,01
102,07,26,17,00,01大同區,2,延平北路 民權西路,0,1,2,C03,1,23,2,6,50,04,01
102,08,28,23,40,01大同區,2,承德路 南京西路,0,3,1,B01,1,58,3,8,50,04,01
102,08,28,23,40,01大同區,2,承德路 南京西路,0,3,2,H01,1,37,2,8,50,04,01
102,08,28,23,40,01大同區,2,承德路 南京西路,0,3,3,H01,2,25,2,8,50,04,01
102,08,28,23,40,01大同區,2,承德路 南京西路,0,3,4,H01,2,25,2,8,50,04,01
102,08,11,16,19,01大同區,2,延平北路 民權西路,0,2,1,C03,1,26,2,8,50,04,01
102,08,11,16,19,01大同區,2,延平北路 民權西路,0,2,2,C03,1,21,2,8,50,04,01
102,07,27,14,10,01大同區,2,歸綏街250巷口,0,1,1,F01,2,66,2,8,50,03,01
102,07,27,14,10,01大同區,2,歸綏街250巷口,0,1,2,B12,1,56,3,8,50,03,01
102,07,24,22,50,01大同區,2,長安西路177巷 天水路,0,4,1,C03,2,20,3,8,50,04,01
102,07,24,22,50,01大同區,2,長安西路177巷 天水路,0,4,2,C03,1,39,2,8,50,04,01
102,07,24,22,50,01大同區,2,長安西路177巷 天水路,0,4,3,H02,2,20,2,8,50,04,01
102,07,24,22,50,01大同區,2,長安西路177巷 天水路,0,4,4,H02,2,37,2,8,50,04,01
102,07,24,22,50,01大同區,2,長安西路177巷 天水路,0,4,5,H02,2,2,2,8,50,04,01
102,07,16,20,56,01大同區,2,大同區鄭州路83巷,0,2,1,B03,1,25,3,7,40,03,09
102,07,16,20,56,01大同區,2,大同區鄭州路83巷,0,2,2,C03,2,23,2,7,40,03,09
102,07,16,20,56,01大同區,2,大同區鄭州路83巷,0,2,3,H02,2,49,2,7,40,03,09
102,08,10,22,37,01大同區,2,大同區民生西路88號,0,2,1,B03,1,30,3,7,50,04,09
102,08,15,09,01,01大同區,2,大同區昌吉街61巷,0,1,2,C03,2,29,2,8,50,04,02
102,08,15,09,01,01大同區,2,大同區昌吉街61巷,0,1,3,B03,1,,4,8,50,04,02
102,08,22,18,16,01大同區,2,大同區庫倫街16號,0,1,1,B03,1,44,3,6,50,04,09
102,08,22,18,16,01大同區,2,大同區庫倫街16號,0,1,2,C03,1,20,2,6,50,04,09
102,08,27,13,18,01大同區,2,大同區民生西路362巷,0,1,1,B01,1,53,3,8,50,04,02
102,08,27,13,18,01大同區,2,大同區民生西路362巷,0,1,2,C03,2,34,2,8,50,04,02
102,09,12,23,10,01大同區,2,台北橋往三重機車道,0,2,1,C03,2,36,2,7,50,08,09
102,09,12,23,10,01大同區,2,台北橋往三重機車道,0,2,2,C03,1,58,2,7,50,08,09
102,07,13,21,45,01大同區,2,承德路 長安西路,0,1,1,B01,1,49,3,8,50,04,01
102,07,13,21,45,01大同區,2,承德路 長安西路,0,1,2,C03,2,31,2,8,50,04,01
102,07,23,19,50,01大同區,2,大同區酒泉街與環河北路2段口,0,1,1,C03,1,19,2,8,60,04,02
102,07,23,19,50,01大同區,2,大同區酒泉街與環河北路2段口,0,1,2,B03,1,51,3,8,60,04,02
102,07,23,19,50,01大同區,2,大同區酒泉街與環河北路2段口,0,1,3,B01,1,52,3,8,60,04,02
102,07,30,17,40,01大同區,2,民生西路220號附近,0,1,1,B03,1,38,3,8,50,14,09
102,07,30,17,40,01大同區,2,民生西路220號附近,0,1,2,C03,2,23,2,8,50,14,09
102,08,03,17,15,01大同區,2,大同區延平北路4段253號,0,2,1,C04,2,46,2,8,50,04,01
102,08,03,17,15,01大同區,2,大同區延平北路4段253號,0,2,2,C03,1,22,2,8,50,04,01
102,08,09,12,15,01大同區,2,延平北路 涼州街,0,1,1,B03,1,25,3,8,50,04,02
102,08,09,12,15,01大同區,2,延平北路 涼州街,0,1,2,H01,2,60,2,8,50,04,02
102,08,16,19,30,01大同區,2,承德路1段1號對面,0,1,1,C03,1,30,2,7,50,14,09
102,08,16,19,30,01大同區,2,承德路1段1號對面,0,1,2,B01,1,55,3,7,50,14,09
102,08,19,20,30,01大同區,2,大同區,0,3,1,C03,2,47,2,8,30,03,01
102,08,19,20,30,01大同區,2,大同區,0,3,2,C03,1,65,2,8,30,03,01
102,08,19,20,30,01大同區,2,大同區,0,3,3,H02,2,62,2,8,30,03,01
102,08,23,12,15,01大同區,2,大同區延平北路2段211號,0,1,1,C03,1,20,2,8,50,14,09
102,08,23,12,15,01大同區,2,大同區延平北路2段211號,0,1,2,C03,1,51,3,8,50,14,09
102,08,26,12,28,01大同區,2,大同區赤峰街12巷,0,1,1,B01,1,,4,8,40,04,01
102,08,26,12,28,01大同區,2,大同區赤峰街12巷,0,1,2,C03,1,19,2,8,40,04,01
102,08,26,15,35,01大同區,2,大同區環河北路1段223號,0,1,1,B03,2,62,3,8,50,14,09
102,08,26,15,35,01大同區,2,大同區環河北路1段223號,0,1,2,C03,1,67,2,8,50,14,09
102,07,24,21,10,01大同區,2,承德路 市民大道,0,1,1,B03,1,62,3,7,40,04,01
102,07,24,21,10,01大同區,2,承德路 市民大道,0,1,2,C03,1,43,2,7,40,04,01
102,08,02,16,50,01大同區,2,承德路 庫倫街,0,1,1,B01,1,60,3,8,50,04,02
102,08,02,16,50,01大同區,2,承德路 庫倫街,0,1,2,C03,1,60,2,8,50,04,02
102,08,11,15,45,01大同區,2,延平北路4段235巷口,0,2,1,C03,1,18,2,8,50,14,09
102,08,11,15,45,01大同區,2,延平北路4段235巷口,0,2,2,C03,1,57,2,8,50,14,09
102,08,12,08,25,01大同區,2,承德路 民生西路,0,1,1,C03,2,29,2,8,50,04,04
102,08,12,08,25,01大同區,2,承德路 民生西路,0,1,2,C03,1,37,3,8,50,04,04
102,11,15,18,15,01大同區,2,重慶北路3段252巷 重慶北路3段236巷5弄,0,1,2,C03,1,57,2,7,40,04,01
102,11,15,19,55,01大同區,2,大同區延平北路1段54號,0,1,1,B01,1,44,3,7,50,03,02
102,11,15,19,55,01大同區,2,大同區延平北路1段54號,0,1,2,C03,1,19,2,7,50,03,02
102,11,18,09,00,01大同區,2,環河北路 民生西路5號水門,0,1,1,F01,2,72,2,8,40,03,02
102,11,18,09,00,01大同區,2,環河北路 民生西路5號水門,0,1,2,C03,2,38,3,8,40,03,02
102,11,20,08,15,01大同區,2,塔城街 鄭州路,0,1,1,C03,1,,4,8,40,04,01
102,11,20,08,15,01大同區,2,塔城街 鄭州路,0,1,2,C03,2,28,2,8,40,04,01
102,08,20,09,00,01大同區,2,環河北路 民生西路,0,1,1,B03,1,101,4,6,50,03,01
102,08,20,09,00,01大同區,2,環河北路 民生西路,0,1,2,C03,2,21,2,6,50,03,01
102,09,03,09,15,01大同區,2,延平北路 民族西路,0,2,1,C03,2,24,2,8,50,04,02
102,09,03,09,15,01大同區,2,延平北路 民族西路,0,2,2,C03,1,21,2,8,50,04,02
102,10,19,07,30,01大同區,2,寧夏路 錦西街,0,1,1,B12,1,25,3,8,50,04,01
102,10,19,07,30,01大同區,2,寧夏路 錦西街,0,1,2,C03,1,20,2,8,50,04,01
102,10,20,16,25,01大同區,2,大同區寧夏路112號,0,1,1,B03,2,50,3,8,50,14,09
102,10,20,16,25,01大同區,2,大同區寧夏路112號,0,1,2,C03,1,34,2,8,50,14,09
102,10,20,18,00,01大同區,2,大同區承德路2段164巷,0,1,1,C03,1,21,2,8,50,14,09
102,10,20,18,00,01大同區,2,大同區承德路2段164巷,0,1,2,B03,1,39,3,8,50,14,09
102,10,19,10,20,01大同區,2,大同區長安西路163號,0,1,1,B11,1,53,3,8,50,14,09
102,10,19,10,20,01大同區,2,大同區長安西路163號,0,1,2,H01,1,49,2,8,50,14,09
102,10,19,10,20,01大同區,2,大同區長安西路163號,0,1,3,B03,2,41,3,8,50,14,09
102,10,23,08,30,01大同區,2,環河北路 堤外便道忠孝橋下,0,2,1,C03,1,28,2,7,30,14,11
102,10,23,08,30,01大同區,2,環河北路 堤外便道忠孝橋下,0,2,2,C03,2,52,2,7,30,14,11
102,10,23,10,05,01大同區,2,忠孝西路 鄭州路38巷口,0,1,1,C03,2,19,2,7,50,04,01
102,10,23,10,05,01大同區,2,忠孝西路 鄭州路38巷口,0,1,2,B03,2,50,3,7,50,04,01
102,10,23,16,00,01大同區,2,大同區民權西路186號,0,1,1,C02,1,24,3,7,50,14,09
102,10,23,16,00,01大同區,2,大同區民權西路186號,0,1,2,F01,2,77,2,7,50,14,09
102,10,24,14,44,01大同區,2,忠孝西路 昆明街,0,1,1,B01,1,50,3,8,50,05,01
102,10,24,14,44,01大同區,2,忠孝西路 昆明街,0,1,2,C03,2,29,2,8,50,05,01
102,10,25,14,48,01大同區,2,承德路 敦煌路,0,2,1,C03,1,50,2,8,50,04,01
102,10,25,14,48,01大同區,2,承德路 敦煌路,0,2,2,C03,1,25,2,8,50,04,01
102,10,25,17,27,01大同區,2,延平北路 敦煌路,0,1,1,B03,1,53,3,7,50,05,01
102,10,25,17,27,01大同區,2,延平北路 敦煌路,0,1,2,C03,2,29,2,7,50,05,01
102,10,28,16,00,01大同區,2,大同區西寧北路83號,0,1,1,B11,1,38,3,8,50,14,09
102,10,28,16,00,01大同區,2,大同區西寧北路83號,0,1,2,C03,1,24,2,8,50,14,09
102,10,30,14,18,01大同區,2,南京西路 華亭街,0,1,1,C03,1,28,3,8,50,03,01
102,10,30,14,18,01大同區,2,南京西路 華亭街,0,1,2,H01,2,61,2,8,50,03,01
102,10,17,18,20,01大同區,2,寧夏路 錦西街,0,2,1,C03,2,34,2,6,50,04,01
102,10,17,18,20,01大同區,2,寧夏路 錦西街,0,2,2,H01,2,53,2,6,50,04,01
102,10,26,10,25,01大同區,2,南京西路344巷口,0,1,1,B12,1,42,3,8,50,03,01
102,10,26,10,25,01大同區,2,南京西路344巷口,0,1,2,C03,1,46,2,8,50,03,01
102,10,26,16,00,01大同區,2,忠孝西路 西寧北路,0,2,1,C03,1,18,2,8,50,04,02
102,10,26,16,00,01大同區,2,忠孝西路 西寧北路,0,2,2,C03,1,45,2,8,50,04,02
102,10,27,09,00,01大同區,2,承德路 民生西路,0,1,1,B01,2,65,3,8,50,04,02
102,10,27,09,00,01大同區,2,承德路 民生西路,0,1,2,H01,1,60,2,8,50,04,02
102,11,04,08,30,01大同區,2,大同區民生西路98號,0,2,1,C04,2,40,2,7,40,03,02
102,11,04,08,30,01大同區,2,大同區民生西路98號,0,2,2,C03,2,21,2,7,40,03,02
102,11,06,13,45,01大同區,2,大同區市民大道與承德路1段口,0,2,1,C03,2,58,2,7,40,14,09
102,11,06,13,45,01大同區,2,大同區市民大道與承德路1段口,0,2,2,C03,1,24,3,7,40,14,09
102,11,06,13,45,01大同區,2,大同區市民大道與承德路1段口,0,2,3,H02,1,26,2,7,40,14,09
102,11,11,17,50,01大同區,2,大同區市民大道1段209號,0,2,1,B03,1,28,3,7,40,14,09
102,11,11,17,50,01大同區,2,大同區市民大道1段209號,0,2,2,C03,1,26,2,7,40,14,09
102,11,11,17,50,01大同區,2,大同區市民大道1段209號,0,2,3,H02,1,23,2,7,40,14,09
102,11,15,18,15,01大同區,2,重慶北路3段252巷 重慶北路3段236巷5弄,0,1,1,B03,1,43,3,7,40,04,01
102,10,25,13,40,01大同區,2,承德路 民權西路,0,2,1,C03,1,55,2,7,50,04,01
102,10,25,13,40,01大同區,2,承德路 民權西路,0,2,2,C03,2,25,2,7,50,04,01
102,10,30,06,40,01大同區,2,大同區民權西路118巷,0,1,1,C03,1,53,3,8,50,03,02
102,10,30,06,40,01大同區,2,大同區民權西路118巷,0,1,2,C03,2,60,2,8,50,03,02
102,10,30,08,15,01大同區,2,長安西路 太原路,0,2,1,C03,1,33,2,8,50,04,01
102,10,30,08,15,01大同區,2,長安西路 太原路,0,2,2,C03,1,70,2,8,50,04,01
102,11,01,21,56,01大同區,2,大同區環河北路2段371號,0,2,1,B03,1,33,3,7,50,03,02
102,11,01,21,56,01大同區,2,大同區環河北路2段371號,0,2,2,C03,1,56,2,7,50,03,02
102,11,01,21,56,01大同區,2,大同區環河北路2段371號,0,2,3,H02,2,49,2,7,50,03,02
102,11,02,00,10,01大同區,2,承德路 民權西路,0,1,1,B01,1,67,3,7,50,04,02
102,11,02,00,10,01大同區,2,承德路 民權西路,0,1,2,H01,2,15,2,7,50,04,02
102,11,04,12,42,01大同區,2,延平北路 民族西路,0,1,1,B03,1,52,3,7,50,04,02
102,11,04,12,42,01大同區,2,延平北路 民族西路,0,1,2,C03,1,19,2,7,50,04,02
102,11,08,15,26,01大同區,2,延平北路 酒泉街,0,1,1,B03,1,41,3,8,50,04,02
102,11,08,15,26,01大同區,2,延平北路 酒泉街,0,1,2,C03,1,37,2,8,50,04,02
102,11,11,22,16,01大同區,2,大同區民權西路225巷,0,1,1,B03,1,37,3,7,50,04,01
102,11,11,22,16,01大同區,2,大同區民權西路225巷,0,1,2,C03,2,21,2,7,50,04,01
102,11,22,08,25,01大同區,2,承德路 南京西路,0,1,1,C03,1,18,4,8,50,04,01
102,11,22,08,25,01大同區,2,承德路 南京西路,0,1,2,B03,1,28,2,8,50,04,01
102,12,01,10,30,01大同區,2,忠孝橋往三重機車道,0,1,1,,3,,,8,40,08,11
102,12,01,10,30,01大同區,2,忠孝橋往三重機車道,0,1,2,C03,2,37,2,8,40,08,11
102,12,08,18,10,01大同區,2,重慶北路 南京西路,0,1,1,C03,1,19,3,8,50,04,02
102,12,08,18,10,01大同區,2,重慶北路 南京西路,0,1,2,C03,2,35,2,8,50,04,02
102,12,12,07,18,01大同區,2,延平北路 民權西路,0,1,1,C03,1,45,2,6,50,04,01
102,12,12,07,18,01大同區,2,延平北路 民權西路,0,1,2,C03,1,32,3,6,50,04,01
102,10,30,02,00,01大同區,2,市民大道1段台北轉運站前迴轉道,0,1,1,B01,1,60,3,7,40,04,01
102,10,30,02,00,01大同區,2,市民大道1段台北轉運站前迴轉道,0,1,2,C03,1,22,2,7,40,04,01
102,11,05,10,45,01大同區,2,承德路2段37巷 平陽街,0,1,1,C03,1,55,2,7,50,04,02
102,11,05,10,45,01大同區,2,承德路2段37巷 平陽街,0,1,2,B03,2,38,3,7,50,04,02
102,11,05,12,30,01大同區,2,重慶北路 鄭州路(市民大道),0,1,1,A05,1,52,3,7,40,04,01
102,11,05,12,30,01大同區,2,重慶北路 鄭州路(市民大道),0,1,2,C03,1,17,2,7,40,04,01
102,10,31,11,55,01大同區,2,環河北路 民生西路,0,1,1,B12,1,58,3,8,50,04,01
102,10,31,11,55,01大同區,2,環河北路 民生西路,0,1,2,C03,1,26,2,8,50,04,01
102,11,12,17,30,01大同區,2,延平北路 鄭州路,0,2,1,C03,1,28,2,8,40,04,01
102,11,12,17,30,01大同區,2,延平北路 鄭州路,0,2,2,C03,1,19,2,8,40,04,01
102,11,28,07,00,01大同區,2,民生西路 延平北路,0,1,1,C03,1,38,3,8,50,04,01
102,11,28,07,00,01大同區,2,民生西路 延平北路,0,1,2,C03,1,49,2,8,50,04,01
102,11,28,08,50,01大同區,2,大同區鄭州路137號,0,1,1,B12,1,43,3,8,50,03,01
102,11,28,08,50,01大同區,2,大同區鄭州路137號,0,1,2,C03,1,36,3,8,50,03,01
102,11,28,08,50,01大同區,2,大同區鄭州路137號,0,1,3,H02,1,42,2,8,50,03,01
102,12,01,07,40,01大同區,2,延平北路 民權西路,0,1,1,C03,1,57,3,8,50,04,01
102,12,01,07,40,01大同區,2,延平北路 民權西路,0,1,2,C03,1,59,2,8,50,04,01
102,12,03,09,00,01大同區,2,大同區寧夏路59號,0,1,1,B12,1,38,3,8,50,14,09
102,12,03,09,00,01大同區,2,大同區寧夏路59號,0,1,2,C03,2,25,2,8,50,14,09
102,12,05,06,17,01大同區,2,民權西路台北橋往台北機慢車專用道,0,1,1,C03,1,37,2,7,40,14,11
102,12,05,06,17,01大同區,2,民權西路台北橋往台北機慢車專用道,0,1,2,,3,,,7,40,14,11
102,12,05,09,15,01大同區,2,承德路 民族西路,0,2,1,B03,2,52,3,7,50,04,01
102,12,05,09,15,01大同區,2,承德路 民族西路,0,2,2,C03,1,50,2,7,50,04,01
102,12,05,09,15,01大同區,2,承德路 民族西路,0,2,3,H02,2,42,2,7,50,04,01
102,12,05,16,35,01大同區,2,錦西街71巷口,0,2,1,C04,1,49,2,7,50,03,02
102,12,05,16,35,01大同區,2,錦西街71巷口,0,2,2,C03,2,59,2,7,50,03,02
102,10,26,13,25,01大同區,2,鄭州路3-2號,0,2,1,B12,1,55,3,7,50,14,09
102,10,26,13,25,01大同區,2,鄭州路3-2號,0,2,2,C03,1,25,2,7,50,14,09
102,10,26,13,25,01大同區,2,鄭州路3-2號,0,2,3,H02,2,26,2,7,50,14,09
102,10,24,17,23,01大同區,2,大同區民族西路與延平北路3段口,0,1,1,B01,1,65,4,8,50,04,01
102,10,24,17,23,01大同區,2,大同區民族西路與延平北路3段口,0,1,2,C03,1,20,2,8,50,04,01
102,10,22,19,25,01大同區,2,延平北路 民生西路,0,1,1,B02,1,35,3,6,50,04,04
102,10,22,19,25,01大同區,2,延平北路 民生西路,0,1,2,C03,1,18,2,6,50,04,04
102,10,22,21,35,01大同區,2,鄭州路 西寧北路,0,1,1,B03,1,33,3,6,40,04,01
102,10,22,21,35,01大同區,2,鄭州路 西寧北路,0,1,2,C03,1,29,2,6,40,04,01
102,10,23,21,25,01大同區,2,承德路 華陰街,0,1,1,B03,1,20,3,7,50,04,02
102,10,23,21,25,01大同區,2,承德路 華陰街,0,1,2,C03,1,49,2,7,50,04,02
102,10,30,15,00,01大同區,2,延平北路 鄭州路,0,1,1,B03,2,25,3,8,40,04,01
102,10,30,15,00,01大同區,2,延平北路 鄭州路,0,1,2,C03,1,49,2,8,40,04,01
102,11,02,13,40,01大同區,2,大同區民生西路294號,0,2,1,B03,2,43,3,6,50,14,09
102,11,02,13,40,01大同區,2,大同區民生西路294號,0,2,2,C03,1,33,2,6,50,14,09
102,11,02,13,40,01大同區,2,大同區民生西路294號,0,2,3,B03,1,31,3,6,50,14,09
102,11,02,13,40,01大同區,2,大同區民生西路294號,0,2,4,H02,2,33,2,6,50,14,09
102,11,18,10,39,01大同區,2,重慶北路 酒泉街,0,1,1,A11,1,64,3,8,50,04,01
102,11,18,10,39,01大同區,2,重慶北路 酒泉街,0,1,2,C04,1,73,2,8,50,04,01
102,11,25,09,00,01大同區,2,長安西路太原路,0,1,1,B01,1,61,3,6,50,04,02
102,11,25,09,00,01大同區,2,長安西路太原路,0,1,2,C03,1,40,2,6,50,04,02
102,11,25,06,43,01大同區,2,大同區承德路2段132號,0,1,1,C03,1,24,2,6,50,03,02
102,11,25,06,43,01大同區,2,大同區承德路2段132號,0,1,2,B01,1,67,3,6,50,03,02
102,11,14,19,20,01大同區,2,大同區民生西路323號,0,1,1,C03,1,31,3,7,50,14,09
102,11,14,19,20,01大同區,2,大同區民生西路323號,0,1,2,C03,1,39,2,7,50,14,09
102,11,20,13,00,01大同區,2,大同區承德路3段212號,0,2,1,C03,1,47,2,8,50,14,09
102,11,20,13,00,01大同區,2,大同區承德路3段212號,0,2,2,C03,1,73,2,8,50,14,09
102,11,21,09,45,01大同區,2,南京西路 民樂街,0,1,1,B03,1,,4,8,50,03,01
102,11,21,09,45,01大同區,2,南京西路 民樂街,0,1,2,C03,2,22,2,8,50,03,01
102,11,26,07,55,01大同區,2,鄭州路 西寧北路,0,2,1,F01,1,41,2,8,40,04,01
102,11,26,07,55,01大同區,2,鄭州路 西寧北路,0,2,2,C03,1,22,2,8,40,04,01
102,11,26,11,57,01大同區,2,大同區雙連街53巷,0,1,1,B03,2,62,3,8,50,04,01
102,11,26,11,57,01大同區,2,大同區雙連街53巷,0,1,2,C03,1,43,2,8,50,04,01
102,12,04,13,20,01大同區,2,大同區民生西路198號,0,1,1,B01,1,47,3,8,50,14,09
102,12,04,13,20,01大同區,2,大同區民生西路198號,0,1,2,B03,1,36,3,8,50,14,09
102,12,04,13,20,01大同區,2,大同區民生西路198號,0,1,3,C03,1,24,2,8,50,14,09
102,12,10,16,20,01大同區,2,承德路平陽街,0,1,1,C03,2,23,2,8,50,04,02
102,11,20,21,45,01大同區,2,大同區鄭州路139號,0,1,1,C03,2,25,2,8,40,03,01
102,11,20,21,45,01大同區,2,大同區鄭州路139號,0,1,2,B03,1,33,3,8,40,03,01
102,11,28,09,05,01大同區,2,鄭州路 西寧北路,0,2,1,C03,1,46,2,6,50,04,01
102,11,28,09,05,01大同區,2,鄭州路 西寧北路,0,2,2,C03,1,30,2,6,50,04,01
102,11,28,13,25,01大同區,2,民生西路 環河北路,0,1,1,C03,1,33,2,8,50,04,01
102,11,28,13,25,01大同區,2,民生西路 環河北路,0,1,2,B03,1,23,3,8,50,04,01
102,12,01,07,40,01大同區,2,重慶北路3段25巷口,0,2,1,A05,1,57,3,8,30,04,01
102,12,01,07,40,01大同區,2,重慶北路3段25巷口,0,2,2,A02,1,52,3,8,30,04,01
102,12,01,07,40,01大同區,2,重慶北路3段25巷口,0,2,3,H02,2,65,2,8,30,04,01
102,12,01,07,40,01大同區,2,重慶北路3段25巷口,0,2,4,H02,1,77,2,8,30,04,01
102,12,04,22,20,01大同區,2,庫倫街13巷口(15號),0,1,1,B03,1,24,3,8,50,03,01
102,12,04,22,20,01大同區,2,庫倫街13巷口(15號),0,1,2,C03,2,17,2,8,50,03,01
102,12,05,05,35,01大同區,2,大同區延平北路2段82號,0,1,1,B03,1,62,3,8,50,14,09
102,12,05,05,35,01大同區,2,大同區延平北路2段82號,0,1,2,C03,1,43,2,8,50,14,09
102,12,06,02,35,01大同區,2,民生西路198之22號,0,1,1,B03,1,31,3,8,50,14,09
102,12,06,02,35,01大同區,2,民生西路198之22號,0,1,2,C03,1,18,2,8,50,14,09
102,12,07,11,35,01大同區,2,延平北路 迪化街2段268巷口,0,3,1,C03,1,28,2,8,50,03,01
102,12,07,11,35,01大同區,2,延平北路 迪化街2段268巷口,0,3,2,C03,2,38,2,8,50,03,01
102,12,07,11,35,01大同區,2,延平北路 迪化街2段268巷口,0,3,3,H02,2,28,2,8,50,03,01
